"date","hour","tmean"
"20191015","19","  13.0"
"20191015","20","  12.1"
"20191015","21","  11.4"
"20191015","22","  11.8"
"20191015","23","  11.8"
"20191016","00","  11.7"
"20191016","01","  11.9"
"20191016","02","  11.9"
"20191016","03","  11.6"
"20191016","04","  11.3"
"20191016","05","  11.6"
"20191016","06","  12.0"
"20191016","07","  12.1"
"20191016","08","  13.7"
"20191016","09","  14.6"
"20191016","10","  16.1"
"20191016","11","  17.1"
"20191016","12","  17.8"
"20191016","13","  18.1"
"20191016","14","  18.7"
"20191016","15","  18.5"
"20191016","16","  18.1"
"20191016","17","  14.2"
"20191016","18","  13.6"
"20191016","19","  14.0"
"20191016","20","  13.9"
"20191016","21","  10.8"
"20191016","22","   9.3"
"20191016","23","  10.0"
"20191017","00","  10.1"
"20191017","01","  13.5"
"20191017","02","  15.6"
"20191017","03","  16.1"
"20191017","04","  16.0"
"20191017","05","  14.9"
"20191017","06","  13.5"
"20191017","07","  14.5"
"20191017","08","  16.0"
"20191017","09","  17.4"
"20191017","10","  18.6"
"20191017","11","  19.8"
"20191017","12","  20.0"
"20191017","13","  20.1"
"20191017","14","  19.3"
"20191017","15","  16.6"
"20191017","16","  15.7"
"20191017","17","  14.9"
"20191017","18","  14.6"
"20191017","19","  15.3"
"20191017","20","  15.8"
"20191017","21","  16.3"
"20191017","22","  15.7"
"20191017","23","  15.9"
"20191018","00","  16.0"
"20191018","01","  17.0"
"20191018","02","  16.9"
"20191018","03","  16.4"
"20191018","04","  14.7"
"20191018","05","  14.0"
"20191018","06","  15.0"
"20191018","07","  14.6"
"20191018","08","  15.8"
"20191018","09","  18.4"
"20191018","10","  19.6"
"20191018","11","  20.5"
"20191018","12","  14.0"
"20191018","13","  14.7"
"20191018","14","  16.6"
"20191018","15","  16.5"
"20191018","16","  16.5"
"20191018","17","  15.3"
"20191018","18","  14.3"
"20191018","19","  13.5"
"20191018","20","  13.9"
"20191018","21","  13.7"
"20191018","22","  13.3"
"20191018","23","  13.8"
"20191019","00","  13.0"
"20191019","01","  12.3"
"20191019","02","  12.6"
"20191019","03","  12.7"
"20191019","04","  12.7"
"20191019","05","  12.9"
"20191019","06","  13.4"
"20191019","07","  14.2"
"20191019","08","  13.5"
"20191019","09","  13.9"
"20191019","10","  14.3"
"20191019","11","  14.7"
"20191019","12","  15.3"
"20191019","13","  16.4"
"20191019","14","  15.0"
"20191019","15","  14.5"
"20191019","16","  14.4"
"20191019","17","  13.9"
"20191019","18","  13.1"
"20191019","19","  13.0"
"20191019","20","  13.0"
"20191019","21","  12.8"
"20191019","22","  12.6"
"20191019","23","  12.3"
"20191020","00","  12.3"
"20191020","01","  12.3"
"20191020","02","  12.1"
"20191020","03","  12.0"
"20191020","04","  12.1"
"20191020","05","  11.6"
"20191020","06","  11.0"
"20191020","07","  10.9"
"20191020","08","  11.8"
"20191020","09","  14.2"
"20191020","10","  15.1"
"20191020","11","  15.5"
"20191020","12","  16.4"
"20191020","13","  18.2"
"20191020","14","  18.7"
"20191020","15","  18.2"
"20191020","16","  17.6"
"20191020","17","  15.6"
"20191020","18","  14.2"
"20191020","19","  14.3"
"20191020","20","  14.2"
"20191020","21","  14.5"
"20191020","22","  14.8"
"20191020","23","  15.5"
"20191021","00","  14.7"
"20191021","01","  14.4"
"20191021","02","  14.2"
"20191021","03","  15.3"
"20191021","04","  15.4"
"20191021","05","  16.3"
"20191021","06","  14.9"
"20191021","07","  16.0"
"20191021","08","  15.8"
"20191021","09","  15.9"
"20191021","10","  15.7"
"20191021","11","  15.7"
"20191021","12","  15.6"
"20191021","13","  15.7"
"20191021","14","  15.6"
"20191021","15","  15.0"
"20191021","16","  13.8"
"20191021","17","  13.7"
"20191021","18","  13.2"
"20191021","19","  13.0"
"20191021","20","  12.8"
"20191021","21","  12.9"
"20191021","22","  12.8"
"20191021","23","  12.7"
"20191022","00","  12.7"
"20191022","01","  12.6"
"20191022","02","  11.5"
"20191022","03","  12.4"
"20191022","04","  11.6"
"20191022","05","  11.7"
"20191022","06","  11.7"
"20191022","07","  11.8"
"20191022","08","  11.9"
"20191022","09","  12.0"
"20191022","10","  13.2"
"20191022","11","  13.4"
"20191022","12","  13.7"
"20191022","13","  13.7"
"20191022","14","  13.9"
"20191022","15","  14.0"
"20191022","16","  14.1"
"20191022","17","  13.3"
"20191022","18","  13.1"
"20191022","19","  13.0"
"20191022","20","  12.9"
"20191022","21","  12.9"
"20191022","22","  12.8"
"20191022","23","  12.8"
"20191023","00","  12.6"
"20191023","01","  12.6"
"20191023","02","  12.5"
"20191023","03","  12.4"
"20191023","04","  12.4"
"20191023","05","  12.4"
"20191023","06","  12.2"
"20191023","07","  12.1"
"20191023","08","  12.3"
"20191023","09","  12.3"
"20191023","10","  12.8"
"20191023","11","  12.9"
"20191023","12","  13.1"
"20191023","13","  12.9"
"20191023","14","  12.7"
"20191023","15","  12.5"
"20191023","16","  12.0"
"20191023","17","  11.6"
"20191023","18","  11.5"
"20191023","19","  11.6"
"20191023","20","  11.5"
"20191023","21","  11.5"
"20191023","22","  11.7"
"20191023","23","  12.5"
"20191024","00","  11.0"
"20191024","01","  11.4"
"20191024","02","  10.9"
"20191024","03","  11.0"
"20191024","04","  11.0"
"20191024","05","  10.9"
"20191024","06","  11.6"
"20191024","07","  10.9"
"20191024","08","  11.9"
"20191024","09","  13.3"
"20191024","10","  14.4"
"20191024","11","  15.4"
"20191024","12","  18.4"
"20191024","13","  19.1"
"20191024","14","  18.6"
"20191024","15","  18.5"
"20191024","16","  18.1"
"20191024","17","  16.3"
"20191024","18","  16.7"
"20191024","19","  16.3"
"20191024","20","  17.2"
"20191024","21","  14.5"
"20191024","22","  16.7"
"20191024","23","  14.4"
"20191025","00","  12.8"
"20191025","01","  15.4"
"20191025","02","  14.9"
"20191025","03","  14.3"
"20191025","04","  13.9"
"20191025","05","  12.5"
"20191025","06","  12.7"
"20191025","07","  12.3"
"20191025","08","  14.9"
"20191025","09","  15.4"
"20191025","10","  16.4"
"20191025","11","  17.1"
"20191025","12","  17.6"
"20191025","13","  18.1"
"20191025","14","  18.1"
"20191025","15","  17.5"
"20191025","16","  16.2"
"20191025","17","  13.3"
"20191025","18","  11.5"
"20191025","19","  10.4"
"20191025","20","  10.7"
"20191025","21","   9.3"
"20191025","22","   8.8"
"20191025","23","   7.6"
"20191026","00","   7.0"
"20191026","01","   7.1"
"20191026","02","   6.3"
"20191026","03","   6.0"
"20191026","04","   6.1"
"20191026","05","   6.5"
"20191026","06","   5.7"
"20191026","07","   6.0"
"20191026","08","   9.0"
"20191026","09","  11.5"
"20191026","10","  15.2"
"20191026","11","  17.1"
"20191026","12","  20.6"
"20191026","13","  21.4"
"20191026","14","  21.7"
"20191026","15","  21.3"
"20191026","16","  19.8"
"20191026","17","  16.6"
"20191026","18","  14.8"
"20191026","19","  15.1"
"20191026","20","  13.1"
"20191026","21","  13.4"
"20191026","22","  10.0"
"20191026","23","  13.1"
"20191027","00","  14.2"
"20191027","01","  14.6"
"20191027","02","  16.9"
"20191027","03","  17.9"
"20191027","04","  17.7"
"20191027","05","  17.1"
"20191027","06","  16.3"
"20191027","07","  17.1"
"20191027","08","  17.0"
"20191027","09","  17.6"
"20191027","10","  19.3"
"20191027","11","  20.5"
"20191027","12","  20.2"
"20191027","13","  20.5"
"20191027","14","  20.2"
"20191027","15","  19.5"
"20191027","16","  17.9"
"20191027","17","  17.3"
"20191027","18","  15.8"
"20191027","19","  14.7"
"20191027","20","  14.5"
"20191027","21","  14.4"
"20191027","22","  14.2"
"20191027","23","  13.4"
"20191028","00","   8.8"
"20191028","01","   8.1"
"20191028","02","   8.0"
"20191028","03","   7.8"
"20191028","04","   7.6"
"20191028","05","   7.5"
"20191028","06","   7.2"
"20191028","07","   7.3"
"20191028","08","   7.6"
"20191028","09","   7.8"
"20191028","10","   8.1"
"20191028","11","   8.5"
"20191028","12","   8.8"
"20191028","13","   9.0"
"20191028","14","   9.0"
"20191028","15","   9.0"
"20191028","16","   8.7"
"20191028","17","   8.7"
"20191028","18","   8.6"
"20191028","19","   8.6"
"20191028","20","   8.6"
"20191028","21","   8.5"
"20191028","22","   8.3"
"20191028","23","   8.2"
"20191029","00","   8.0"
"20191029","01","   7.9"
"20191029","02","   7.6"
"20191029","03","   7.3"
"20191029","04","   7.2"
"20191029","05","   7.0"
"20191029","06","   6.8"
"20191029","07","   6.8"
"20191029","08","   6.9"
"20191029","09","   7.1"
"20191029","10","   6.9"
"20191029","11","   6.9"
"20191029","12","   7.3"
"20191029","13","   7.4"
"20191029","14","   7.5"
"20191029","15","   7.5"
"20191029","16","   7.6"
"20191029","17","   7.6"
"20191029","18","   7.6"
"20191029","19","   7.8"
"20191029","20","   7.8"
"20191029","21","   8.7"
"20191029","22","   8.4"
"20191029","23","   8.8"
"20191030","00","   9.0"
"20191030","01","   7.7"
"20191030","02","   7.4"
"20191030","03","   7.2"
"20191030","04","   7.3"
"20191030","05","   7.2"
"20191030","06","   7.0"
"20191030","07","   6.8"
"20191030","08","   6.8"
"20191030","09","   7.2"
"20191030","10","   7.4"
"20191030","11","   7.6"
"20191030","12","   7.7"
"20191030","13","   7.9"
"20191030","14","   8.0"
"20191030","15","   8.0"
"20191030","16","   8.0"
"20191030","17","   8.0"
"20191030","18","   8.1"
"20191030","19","   8.1"
"20191030","20","   8.0"
"20191030","21","   8.0"
"20191030","22","   7.8"
"20191030","23","   7.5"
"20191031","00","   7.5"
"20191031","01","   7.4"
"20191031","02","   7.4"
"20191031","03","   7.4"
"20191031","04","   7.4"
"20191031","05","   7.3"
"20191031","06","   6.9"
"20191031","07","   6.8"
"20191031","08","   6.7"
"20191031","09","   6.9"
"20191031","10","   7.7"
"20191031","11","   8.0"
"20191031","12","   8.0"
"20191031","13","   8.9"
"20191031","14","   8.9"
"20191031","15","   8.3"
"20191031","16","   8.4"
"20191031","17","   8.2"
"20191031","18","   8.2"
"20191031","19","   8.2"
"20191031","20","   8.2"
"20191031","21","   8.2"
"20191031","22","   7.9"
"20191031","23","   7.4"
"20191101","00","   7.8"
"20191101","01","   8.1"
"20191101","02","   8.2"
"20191101","03","   8.3"
"20191101","04","   8.3"
"20191101","05","   8.4"
"20191101","06","   8.8"
"20191101","07","  11.2"
"20191101","08","  13.0"
"20191101","09","  13.2"
"20191101","10","  12.5"
"20191101","11","  13.2"
"20191101","12","  13.1"
"20191101","13","  12.3"
"20191101","14","  12.3"
"20191101","15","  12.3"
"20191101","16","  11.7"
"20191101","17","  11.5"
"20191101","18","  11.9"
"20191101","19","  11.4"
"20191101","20","  11.4"
"20191101","21","  12.3"
"20191101","22","  13.0"
"20191101","23","  12.9"
"20191102","00","  11.9"
"20191102","01","  13.6"
"20191102","02","  14.0"
"20191102","03","  15.6"
"20191102","04","  15.1"
"20191102","05","  15.4"
"20191102","06","  15.0"
"20191102","07","  15.9"
"20191102","08","  16.5"
"20191102","09","  16.6"
"20191102","10","  16.4"
"20191102","11","  16.0"
"20191102","12","  16.7"
"20191102","13","  16.6"
"20191102","14","  16.6"
"20191102","15","  16.4"
"20191102","16","  15.6"
"20191102","17","  14.1"
"20191102","18","  14.0"
"20191102","19","  13.3"
"20191102","20","  14.3"
"20191102","21","  13.3"
"20191102","22","  13.0"
"20191102","23","  12.4"
"20191103","00","  12.0"
"20191103","01","  12.3"
"20191103","02","  12.1"
"20191103","03","  11.9"
"20191103","04","  13.5"
"20191103","05","  12.7"
"20191103","06","  12.1"
"20191103","07","  11.8"
"20191103","08","  12.8"
"20191103","09","  14.0"
"20191103","10","  14.9"
"20191103","11","  14.8"
"20191103","12","  15.6"
"20191103","13","  13.8"
"20191103","14","  12.3"
"20191103","15","  12.5"
"20191103","16","  12.1"
"20191103","17","  12.7"
"20191103","18","  13.0"
"20191103","19","  12.2"
"20191103","20","  11.8"
"20191103","21","  10.9"
"20191103","22","  10.4"
"20191103","23","  10.7"
"20191104","00","  10.8"
"20191104","01","  11.0"
"20191104","02","  11.2"
"20191104","03","  11.1"
"20191104","04","  10.8"
"20191104","05","  10.7"
"20191104","06","  11.8"
"20191104","07","  11.8"
"20191104","08","  12.9"
"20191104","09","  13.0"
"20191104","10","  12.6"
"20191104","11","  13.5"
"20191104","12","  11.5"
"20191104","13","  11.7"
"20191104","14","  11.4"
"20191104","15","  12.4"
"20191104","16","  12.6"
"20191104","17","  12.7"
"20191104","18","  13.0"
"20191104","19","  13.0"
"20191104","20","  12.9"
"20191104","21","  12.6"
"20191104","22","  11.8"
"20191104","23","  10.9"
"20191105","00","  10.7"
"20191105","01","  10.4"
"20191105","02","  10.0"
"20191105","03","  10.2"
"20191105","04","   8.7"
"20191105","05","   9.2"
"20191105","06","   9.5"
"20191105","07","   8.9"
"20191105","08","  10.4"
"20191105","09","  11.9"
"20191105","10","  12.3"
"20191105","11","  12.6"
"20191105","12","  12.6"
"20191105","13","  12.8"
"20191105","14","  12.9"
"20191105","15","  11.1"
"20191105","16","   9.6"
"20191105","17","   8.8"
"20191105","18","   7.2"
"20191105","19","   7.6"
"20191105","20","   5.9"
"20191105","21","   6.6"
"20191105","22","   7.8"
"20191105","23","   7.8"
"20191106","00","   8.3"
"20191106","01","   8.5"
"20191106","02","   8.4"
"20191106","03","   8.5"
"20191106","04","   8.5"
"20191106","05","   8.5"
"20191106","06","   8.2"
"20191106","07","   8.1"
"20191106","08","   8.5"
"20191106","09","   8.7"
"20191106","10","   9.4"
"20191106","11","  10.3"
"20191106","12","  10.6"
"20191106","13","  11.0"
"20191106","14","  10.8"
"20191106","15","  10.6"
"20191106","16","  10.3"
"20191106","17","  10.1"
"20191106","18","  10.2"
"20191106","19","  10.1"
"20191106","20","   9.7"
"20191106","21","   9.6"
"20191106","22","   9.6"
"20191106","23","   9.3"
"20191107","00","   9.4"
"20191107","01","   9.2"
"20191107","02","   8.1"
"20191107","03","   7.7"
"20191107","04","   7.1"
"20191107","05","   7.5"
"20191107","06","   7.9"
"20191107","07","   8.5"
"20191107","08","   9.4"
"20191107","09","  10.3"
"20191107","10","   9.4"
"20191107","11","  10.9"
"20191107","12","  11.5"
"20191107","13","  11.2"
"20191107","14","  11.0"
"20191107","15","  10.5"
"20191107","16","  10.1"
"20191107","17","   9.1"
"20191107","18","   8.8"
"20191107","19","   8.9"
"20191107","20","   8.5"
"20191107","21","   7.6"
"20191107","22","   7.1"
"20191107","23","   7.3"
"20191108","00","   6.9"
"20191108","01","   5.7"
"20191108","02","   5.6"
"20191108","03","   5.8"
"20191108","04","   5.8"
"20191108","05","   5.9"
"20191108","06","   5.8"
"20191108","07","   5.2"
"20191108","08","   5.7"
"20191108","09","   6.1"
"20191108","10","   6.8"
"20191108","11","   7.1"
"20191108","12","   7.2"
"20191108","13","   7.1"
"20191108","14","   6.6"
"20191108","15","   6.1"
"20191108","16","   5.9"
"20191108","17","   5.7"
"20191108","18","   5.3"
"20191108","19","   5.5"
"20191108","20","   5.4"
"20191108","21","   5.2"
"20191108","22","   4.1"
"20191108","23","   4.0"
"20191109","00","   3.8"
"20191109","01","   2.6"
"20191109","02","   2.5"
"20191109","03","   2.1"
"20191109","04","   2.7"
"20191109","05","   2.8"
"20191109","06","   3.0"
"20191109","07","   2.6"
"20191109","08","   3.8"
"20191109","09","   5.7"
"20191109","10","   5.9"
"20191109","11","   6.8"
"20191109","12","   8.5"
"20191109","13","   9.4"
"20191109","14","   9.7"
"20191109","15","   9.1"
"20191109","16","   8.3"
"20191109","17","   7.1"
"20191109","18","   6.0"
"20191109","19","   5.0"
"20191109","20","   2.2"
"20191109","21","   0.7"
"20191109","22","   0.0"
"20191109","23","  -1.1"
"20191110","00","  -0.6"
"20191110","01","  -1.3"
"20191110","02","  -1.0"
"20191110","03","  -1.5"
"20191110","04","  -1.0"
"20191110","05","  -1.5"
"20191110","06","  -2.0"
"20191110","07","  -2.5"
"20191110","08","   0.5"
"20191110","09","   3.1"
"20191110","10","   5.0"
"20191110","11","   6.1"
"20191110","12","   6.2"
"20191110","13","   7.0"
"20191110","14","   7.4"
"20191110","15","   6.3"
"20191110","16","   3.9"
"20191110","17","   3.0"
"20191110","18","   1.5"
"20191110","19","   1.4"
"20191110","20","   1.2"
"20191110","21","   1.3"
"20191110","22","   1.2"
"20191110","23","   0.8"
"20191111","00","   0.7"
"20191111","01","   0.8"
"20191111","02","   1.1"
"20191111","03","   0.9"
"20191111","04","   1.2"
"20191111","05","   1.3"
"20191111","06","   1.5"
"20191111","07","   1.5"
"20191111","08","   1.5"
"20191111","09","   2.2"
"20191111","10","   2.8"
"20191111","11","   3.4"
"20191111","12","   4.4"
"20191111","13","   5.2"
"20191111","14","   6.0"
"20191111","15","   7.3"
"20191111","16","   7.2"
"20191111","17","   7.1"
"20191111","18","   5.9"
"20191111","19","   5.3"
"20191111","20","   6.0"
"20191111","21","   6.2"
"20191111","22","   6.8"
"20191111","23","   6.7"
"20191112","00","   6.3"
"20191112","01","   6.2"
